chrom,chromStart,chromEnd,name,mp,label1,label2,sim,mel,yak,correct,delta
3R,19797449.0,19798449.0,Ta18_peak_17626_head,19797948.5,1,0,0.09934236,0.42213833,0.5947903,True,0.33404994
3R,17262902.0,17263902.0,Ta18_peak_17084_merged,17263402.0,1,1,0.482703,0.58836055,0.86915934,True,0.33362758
3R,17852950.0,17853950.0,Ta18_peak_17199_head,17853449.5,1,0,0.27784902,0.18493588,0.5630818,True,0.33168936
3R,28121522.0,28122522.0,Ta18_peak_19399_head,28122021.5,1,0,0.28886253,0.26952547,0.6070202,True,0.3278262
3R,24951008.0,24952008.0,Ta18_peak_18689_head,24951507.5,1,0,0.48881888,0.22676046,0.68375254,True,0.32596287
3R,16338683.0,16339683.0,Ta18_peak_16884_merged,16339183.0,1,1,0.13668276,0.07412785,0.42762506,True,0.32221976
3R,19620468.0,19621468.0,Ta18_peak_17592_head,19620967.5,1,0,0.030375693,0.06046454,0.3674664,True,0.32204628
3R,26058520.0,26059520.0,Ta18_peak_18937_head,26059020.0,1,0,0.000670317,0.0012814855,0.32018468,True,0.31920877
3R,8311005.0,8312005.0,Ta18_peak_15150_head,8311505.0,1,0,0.40735027,0.39164272,0.71757525,True,0.31807876
3R,28763638.0,28764638.0,Ta18_peak_19547_head,28764138.0,1,0,0.37569922,0.30826622,0.6560009,True,0.3140182
3R,28819377.0,28820377.0,Ta18_peak_19565_head,28819876.5,1,0,0.40507722,0.1786494,0.60195047,True,0.31008714
3R,15616013.0,15617013.0,Ta18_peak_16686_head,15616513.0,1,0,0.27127716,0.6651421,0.74683475,True,0.27862513
3R,18432809.0,18433809.0,Ta18_peak_17302_head,18433308.5,1,0,0.4111889,0.31247014,0.63777643,True,0.27594692
3R,20636251.0,20637251.0,Ta18_peak_17814_head,20636750.5,1,0,0.16715203,0.0801894,0.39838654,True,0.27471584
3R,1804669.0,1805669.0,Ta18_peak_14084_head,1805169.0,1,0,0.22341383,0.24034823,0.50017273,True,0.2682917
3R,1063437.0,1064437.0,Ta18_peak_13965_head,1063937.0,1,0,0.37376937,0.23375107,0.569197,True,0.26543677
3R,2761579.0,2762579.0,Ta18_peak_14260_head,2762079.0,1,0,0.22350316,0.37604234,0.5582689,True,0.25849617
3R,16082083.0,16083083.0,Ta18_peak_16813_head,16082583.0,1,0,0.43872958,0.65255547,0.79932743,True,0.25368494
3R,21182223.0,21183223.0,Ta18_peak_17929_head,21182722.5,1,0,0.8463861,0.5126182,0.9331855,True,0.2536834
3R,21238765.0,21239765.0,Ta18_peak_17937_head,21239264.5,1,0,0.8079743,0.616198,0.9639194,True,0.25183326
3R,13923043.0,13924043.0,Ta18_peak_16333_head,13923543.0,1,0,0.46580797,0.6072913,0.7843445,True,0.24779487
3R,21042966.0,21043966.0,Ta18_peak_17908_head,21043466.0,1,0,0.59663075,0.84918934,0.97046095,True,0.2475509
3R,682175.0,683175.0,Ta18_peak_13911_merged,682674.5,1,1,0.10143209,0.029792907,0.31159335,True,0.24598086
3R,24416135.0,24417135.0,Ta18_peak_18583_head,24416635.0,1,0,0.10997852,0.14467512,0.37074366,True,0.24341685
3R,27801584.0,27802584.0,Ta18_peak_19330_head,27802083.5,1,0,0.28767842,0.3766969,0.5750985,True,0.24291086
3R,23314299.0,23315299.0,Ta18_peak_18338_merged,23314798.5,1,1,0.7931705,0.5559558,0.9115949,True,0.23703176
3R,9899381.0,9900381.0,Ta18_peak_15568_merged,9899880.5,1,1,0.3920902,0.7149466,0.78996825,True,0.23644984
3R,869153.0,870153.0,Ta18_peak_13937_head,869652.5,1,0,0.31297657,0.66159606,0.71000904,True,0.22272271
3R,25115769.0,25116769.0,Ta18_peak_18733_head,25116269.0,1,0,0.48345292,0.18403442,0.5560918,True,0.22234812
3R,28796922.0,28797922.0,Ta18_peak_19559_head,28797422.0,1,0,0.2487386,0.18121833,0.43377265,True,0.2187942
3R,16372553.0,16373553.0,Ta18_peak_16889_head,16373052.5,1,0,0.1773798,0.11079456,0.35779077,True,0.21370359
3R,22019303.0,22020303.0,Ta18_peak_18099_head,22019802.5,1,0,0.4169005,0.17276497,0.5024522,True,0.20761946
3R,14807779.0,14808779.0,Ta18_peak_16533_head,14808279.0,1,0,0.33279714,0.9002589,0.8236182,False,0.20709014
3R,26775415.0,26776415.0,Ta18_peak_19118_head,26775914.5,1,0,0.2128946,0.15894835,0.39284274,True,0.20692126
3R,9762316.0,9763316.0,Ta18_peak_15520_head,9762816.0,1,0,0.2839053,0.20745271,0.45259875,True,0.20691974
3R,14801810.0,14802810.0,Ta18_peak_16528_head,14802310.0,1,0,0.08889511,0.08412625,0.29271573,True,0.20620504
3R,28053221.0,28054221.0,Ta18_peak_19386_head,28053721.0,1,0,0.034950573,0.027157526,0.23651263,True,0.20545858
3R,11299806.0,11300806.0,Ta18_peak_15832_head,11300306.0,1,0,0.5827304,0.73096305,0.859658,True,0.20281124
3R,8482569.0,8483569.0,Ta18_peak_15187_head,8483069.0,1,0,0.42598373,0.63381684,0.7315693,True,0.20166898
3R,10815581.0,10816581.0,Ta18_peak_15746_head,10816080.5,1,0,0.59991246,0.8155992,0.9082175,True,0.20046169
3R,13492849.0,13493849.0,Ta18_peak_16233_head,13493348.5,1,0,0.28030208,0.19465776,0.4340601,True,0.19658017
3R,10003516.0,10004516.0,Ta18_peak_15600_head,10004015.5,1,0,0.4154755,0.4085402,0.607677,True,0.19566914
3R,26364376.0,26365376.0,Ta18_peak_19005_merged,26364875.5,1,1,0.0033779591,0.0062671225,0.197549,True,0.19272646
3R,17142476.0,17143476.0,Ta18_peak_17071_head,17142975.5,1,0,0.052280907,0.07261622,0.25313792,True,0.19068936
3R,20230727.0,20231727.0,Ta18_peak_17706_head,20231226.5,1,0,0.78037214,0.6345213,0.89523125,True,0.18778455
3R,6993124.0,6994124.0,Ta18_peak_14984_merged,6993624.0,1,1,0.057278175,0.020521212,0.22558594,True,0.18668625
3R,20362579.0,20363579.0,Ta18_peak_17729_head,20363079.0,1,0,0.55760264,0.82239795,0.87648994,True,0.18648964
3R,5630734.0,5631734.0,Ta18_peak_14772_head,5631234.0,1,0,0.18261749,0.33463952,0.4393072,True,0.18067873
3R,15896139.0,15897139.0,Ta18_peak_16762_merged,15896639.0,1,1,0.04298608,0.019889064,0.21097332,True,0.17953575
3R,20823593.0,20824593.0,Ta18_peak_17853_merged,20824092.5,1,1,0.43157873,0.25223184,0.5187644,True,0.17685908
3R,3372878.0,3373878.0,Ta18_peak_14373_head,3373378.0,1,0,0.25824487,0.0026751717,0.30588055,True,0.17542052
3R,3501465.0,3502465.0,Ta18_peak_14413_head,3501964.5,1,0,0.32836688,0.3517229,0.51101524,True,0.17097035
3R,21015271.0,21016271.0,Ta18_peak_17902_head,21015770.5,1,0,0.5361173,0.6888958,0.7800831,True,0.16757655
3R,21850863.0,21851863.0,Ta18_peak_18069_head,21851362.5,1,0,0.18804133,0.20084724,0.36198357,True,0.16753928
3R,3005657.0,3006657.0,Ta18_peak_14320_head,3006157.0,1,0,0.31535485,0.30147684,0.47187126,True,0.16345543
3R,9090930.0,9091930.0,Ta18_peak_15348_head,9091430.0,1,0,0.018979182,0.004671801,0.17220241,True,0.16037692
3R,26472708.0,26473708.0,Ta18_peak_19032_merged,26473207.5,1,1,0.34669036,0.29016998,0.47709647,True,0.15866628
3R,15587449.0,15588449.0,Ta18_peak_16681_head,15587948.5,1,0,0.70055133,0.50338787,0.7586772,True,0.15670758
3R,28396588.0,28397588.0,Ta18_peak_19453_head,28397088.0,1,0,0.032461256,0.076940514,0.21050443,True,0.15580355
3R,12020795.0,12021795.0,Ta18_peak_15973_head,12021294.5,1,0,0.3522999,0.25009122,0.4561501,True,0.15495455
3R,28041964.0,28042964.0,Ta18_peak_19381_merged,28042464.0,1,1,0.07296148,0.13484146,0.25699818,True,0.1530967
3R,8522718.0,8523718.0,Ta18_peak_15193_merged,8523218.0,1,1,0.016606122,0.0006247974,0.15846713,True,0.14985166
3R,21921874.0,21922874.0,Ta18_peak_18083_head,21922374.0,1,0,0.19971703,0.28173006,0.3812723,True,0.14054874
3R,26241454.0,26242454.0,Ta18_peak_18984_head,26241953.5,1,0,0.62541753,0.8259417,0.860622,True,0.13494235
3R,16682265.0,16683265.0,Ta18_peak_16965_head,16682764.5,1,0,0.10524484,0.13590793,0.24627991,True,0.12570353
3R,8753213.0,8754213.0,Ta18_peak_15259_head,8753712.5,1,0,0.16655527,0.06973251,0.24378344,True,0.12563956
3R,18552616.0,18553616.0,Ta18_peak_17340_head,18553116.0,1,0,0.30807754,0.35433578,0.45407534,True,0.12286866
3R,22530637.0,22531637.0,Ta18_peak_18183_head,22531136.5,1,0,0.07829561,0.08973986,0.20379247,True,0.11977473
3R,16535595.0,16536595.0,Ta18_peak_16916_merged,16536094.5,1,1,0.20330662,0.3684948,0.40145916,True,0.115558445
3R,16380951.0,16381951.0,Ta18_peak_16891_head,16381451.0,1,0,0.3162514,0.30158314,0.4242418,True,0.11532453
3R,9222421.0,9223421.0,Ta18_peak_15384_head,9222921.0,1,0,0.31280407,0.31869328,0.4293642,True,0.11361551
3R,13751614.0,13752614.0,Ta18_peak_16287_head,13752114.0,1,0,0.71701443,0.9365685,0.9401221,True,0.11333066
3R,19754539.0,19755539.0,Ta18_peak_17614_merged,19755039.0,1,1,0.12370336,0.29236355,0.31685293,True,0.10881947
3R,26827538.0,26828538.0,Ta18_peak_19132_head,26828038.0,1,0,0.02545198,0.010672289,0.12207242,True,0.104010284
3R,19007295.0,19008295.0,Ta18_peak_17456_merged,19007794.5,1,1,0.0145746935,0.03492903,0.12692517,True,0.10217331
3R,26666375.0,26667375.0,Ta18_peak_19086_head,26666875.0,1,0,0.9107959,0.83007723,0.9724879,True,0.10205138
3R,17145237.0,17146237.0,Ta18_peak_17072_head,17145736.5,1,0,0.83832693,0.6085764,0.82195413,False,0.09850246
3R,1131444.0,1132444.0,Ta18_peak_13970_head,1131943.5,1,0,0.05736755,0.07282033,0.16179205,True,0.09669812
3R,19168595.0,19169595.0,Ta18_peak_17491_head,19169095.0,1,0,0.10069852,0.2143308,0.25238997,True,0.094875306
3R,23838977.0,23839977.0,Ta18_peak_18449_head,23839477.0,1,0,0.7246843,0.8388951,0.8696346,True,0.08784497
3R,22923741.0,22924741.0,Ta18_peak_18251_merged,22924241.0,1,1,0.014812931,0.04097871,0.115100145,True,0.08720432
3R,13688906.0,13689906.0,Ta18_peak_16279_head,13689405.5,1,0,0.38965556,0.9559564,0.7490972,False,0.07629126
3R,5591336.0,5592336.0,Ta18_peak_14766_head,5591836.0,1,0,0.052921727,0.060708113,0.13153487,True,0.07471995
3R,21022594.0,21023594.0,Ta18_peak_17903_head,21023093.5,1,0,0.09458545,0.1688239,0.20541497,True,0.07371029
3R,12511217.0,12512217.0,Ta18_peak_16055_merged,12511716.5,1,1,0.17859448,0.025079666,0.17514496,False,0.07330788
3R,18797185.0,18798185.0,Ta18_peak_17419_head,18797684.5,1,0,0.057324603,0.009955106,0.10140972,True,0.06776986
3R,9043013.0,9044013.0,Ta18_peak_15335_head,9043512.5,1,0,0.16804379,0.3249232,0.3119113,False,0.065427825
3R,11527656.0,11528656.0,Ta18_peak_15889_head,11528155.5,1,0,0.016083311,0.004660588,0.074432164,True,0.06406021
3R,9698346.0,9699346.0,Ta18_peak_15505_head,9698845.5,1,0,0.08745882,0.13009411,0.17267178,True,0.063895315
3R,12637459.0,12638459.0,Ta18_peak_16092_head,12637959.0,1,0,0.43160748,0.19714826,0.37745962,False,0.06308174
3R,18426594.0,18427594.0,Ta18_peak_17300_head,18427093.5,1,0,0.017479224,0.019710522,0.077463426,True,0.058868553
3R,2786202.0,2787202.0,Ta18_peak_14269_head,2786701.5,1,0,0.23938458,0.29879865,0.32689047,True,0.057798862
3R,12724486.0,12725486.0,Ta18_peak_16114_head,12724985.5,1,0,0.036959186,0.13646619,0.14381292,True,0.057100236
3R,9089209.0,9090209.0,Ta18_peak_15347_head,9089709.0,1,0,0.26164585,0.13386352,0.25412682,False,0.056372136
3R,24140752.0,24141752.0,Ta18_peak_18523_head,24141251.5,1,0,0.09931856,0.0695781,0.13655376,True,0.052105434
3R,26594633.0,26595633.0,Ta18_peak_19063_head,26595133.0,1,0,0.9706336,0.9237933,0.99917907,True,0.051965594
3R,12108239.0,12109239.0,Ta18_peak_15992_head,12108738.5,1,0,0.038338177,0.04516613,0.09352181,True,0.05176966
3R,9298094.0,9299094.0,Ta18_peak_15408_head,9298593.5,1,0,0.53515035,0.75164956,0.69420916,False,0.050809205
3R,21473169.0,21474169.0,Ta18_peak_17970_head,21473669.0,1,0,0.2621381,0.40252295,0.380737,False,0.04840648
3R,15108882.0,15109882.0,Ta18_peak_16570_head,15109381.5,1,0,0.12563284,0.19581613,0.20558332,True,0.04485883
3R,11392142.0,11393142.0,Ta18_peak_15858_head,11392641.5,1,0,0.54966307,0.47454426,0.55383843,True,0.041734755
3R,26260106.0,26261106.0,Ta18_peak_18991_head,26260606.0,1,0,0.16998732,0.14411204,0.19822574,True,0.04117605
3R,24934340.0,24935340.0,Ta18_peak_18682_head,24934840.0,1,0,0.019770045,0.1248561,0.1128303,False,0.040517233
3R,15383419.0,15384419.0,Ta18_peak_16640_merged,15383919.0,1,1,0.08817479,0.0054283612,0.08708989,False,0.040288314
3R,16731072.0,16732072.0,Ta18_peak_16975_head,16731571.5,1,0,0.0684572,0.09233624,0.11919051,True,0.038793787
3R,780729.0,781729.0,Ta18_peak_13921_head,781229.0,1,0,0.0016390667,0.0021508264,0.039336108,True,0.03744116
3R,9135498.0,9136498.0,Ta18_peak_15359_merged,9135998.0,1,1,0.9913634,0.920663,0.99311197,True,0.037098765
3R,402345.0,403345.0,Ta18_peak_13853_head,402844.5,1,0,0.3140795,0.026683154,0.20589893,False,0.035517603
3R,4918855.0,4919855.0,Ta18_peak_14649_head,4919354.5,1,0,0.03094992,0.031226495,0.06387258,True,0.032784376
3R,20335955.0,20336955.0,Ta18_peak_17722_head,20336454.5,1,0,0.037629645,0.052977536,0.076247565,True,0.030943975
3R,28468019.0,28469019.0,Ta18_peak_19466_merged,28468518.5,1,1,0.1568665,0.1027696,0.16076149,True,0.030943438
3R,1512911.0,1513911.0,Ta18_peak_14040_head,1513411.0,1,0,0.025683437,0.025919093,0.05659374,True,0.030792475
3R,18549757.0,18550757.0,Ta18_peak_17339_merged,18550257.0,1,1,0.9788755,0.9169861,0.9778112,False,0.029880404
3R,413487.0,414487.0,Ta18_peak_13857_head,413986.5,1,0,0.0020761697,0.008017726,0.03476711,True,0.029720161
3R,4126973.0,4127973.0,Ta18_peak_14521_head,4127473.0,1,0,0.12753591,0.12730488,0.15699571,True,0.029575318
3R,14222381.0,14223381.0,Ta18_peak_16387_merged,14222880.5,1,1,0.21289535,0.33254462,0.30110428,False,0.028384298
3R,28634150.0,28635150.0,Ta18_peak_19512_head,28634649.5,1,0,0.51532286,0.60599405,0.5884047,False,0.02774626
3R,2226043.0,2227043.0,Ta18_peak_14152_head,2226542.5,1,0,0.22670534,0.025674094,0.15052474,False,0.024335012
3R,18952127.0,18953127.0,Ta18_peak_17447_head,18952626.5,1,0,0.28962174,0.22682841,0.28083804,False,0.02261296
3R,24721635.0,24722635.0,Ta18_peak_18644_head,24722134.5,1,0,0.98315614,0.9440165,0.98553514,True,0.021948814
3R,692177.0,693177.0,Ta18_peak_13914_head,692676.5,1,0,0.0037897201,0.0072531095,0.027252095,True,0.02173068
3R,20876683.0,20877683.0,Ta18_peak_17872_head,20877182.5,1,0,0.2813005,0.39762247,0.3607882,False,0.02132672
3R,24116899.0,24117899.0,Ta18_peak_18512_head,24117399.0,1,0,0.028261423,0.05233011,0.059296187,True,0.019000422
3R,15927066.0,15928066.0,Ta18_peak_16774_head,15927565.5,1,0,0.01811874,0.008450568,0.030699419,True,0.017414765
3R,5720686.0,5721686.0,Ta18_peak_14787_head,5721186.0,1,0,0.12219593,0.068385504,0.11210453,False,0.016813807
3R,13600920.0,13601920.0,Ta18_peak_16263_head,13601420.0,1,0,0.031341393,0.040662903,0.0526754,True,0.016673252
3R,22523944.0,22524944.0,Ta18_peak_18182_head,22524444.0,1,0,0.9508915,0.90130407,0.94261014,False,0.016512394
3R,28818821.0,28819821.0,Ta18_peak_19564_head,28819320.5,1,0,0.7530514,0.58730835,0.68438494,False,0.014205098
3R,28735569.0,28736569.0,Ta18_peak_19540_head,28736069.0,1,0,0.08201715,0.092146724,0.10094468,True,0.013862744
3R,4836683.0,4837683.0,Ta18_peak_14625_head,4837182.5,1,0,0.68565434,0.6913325,0.70139647,True,0.012903035
3R,4509575.0,4510575.0,Ta18_peak_14590_merged,4510074.5,1,1,0.14338222,0.57845825,0.37187806,False,0.010957807
3R,24948338.0,24949338.0,Ta18_peak_18688_head,24948837.5,1,0,0.91775596,0.8766558,0.90447056,False,0.0072646737
3R,22854520.0,22855520.0,Ta18_peak_18241_head,22855020.0,1,0,0.21056633,0.091443196,0.15560207,False,0.0045973063
3R,8922541.0,8923541.0,Ta18_peak_15302_merged,8923040.5,1,1,0.799003,0.32842222,0.5680507,False,0.0043380857
3R,19340013.0,19341013.0,Ta18_peak_17540_head,19340512.5,1,0,0.12186566,0.07345845,0.10153872,False,0.0038766637
3R,3219162.0,3220162.0,Ta18_peak_14355_head,3219661.5,1,0,0.0012326662,0.002107323,0.0055271913,True,0.0038571968
3R,12001723.0,12002723.0,Ta18_peak_15969_head,12002223.0,1,0,0.9323151,0.84406817,0.89128757,False,0.0030959249
3R,15177024.0,15178024.0,Ta18_peak_16581_head,15177524.0,1,0,0.016449217,0.0140075255,0.017384637,True,0.002156266
3R,5816402.0,5817402.0,Ta18_peak_14822_head,5816902.0,1,0,0.060557745,0.8185635,0.44152585,False,0.0019652247
3R,16791447.0,16792447.0,Ta18_peak_16991_head,16791946.5,1,0,0.0028752198,0.0013043396,0.0015304734,False,-0.00055930647
3R,27557533.0,27558533.0,Ta18_peak_19295_head,27558032.5,1,0,0.094187126,0.024501892,0.058451742,False,-0.0008927658
3R,8753783.0,8754783.0,Ta18_peak_15260_head,8754282.5,1,0,0.005696101,0.036771037,0.01979873,False,-0.0014348403
3R,9482248.0,9483248.0,Ta18_peak_15463_head,9482747.5,1,0,0.026573721,0.02591287,0.02401718,False,-0.0022261161
3R,13515262.0,13516262.0,Ta18_peak_16241_head,13515761.5,1,0,0.0026032063,0.009051111,0.0028735115,False,-0.0029536472
3R,22822194.0,22823194.0,Ta18_peak_18236_head,22822694.0,1,0,0.039354596,0.012404966,0.022775283,False,-0.0031044986
3R,22603917.0,22604917.0,Ta18_peak_18194_head,22604417.0,1,0,0.8549517,0.93794304,0.89248514,False,-0.0039622188
3R,11496585.0,11497585.0,Ta18_peak_15880_merged,11497085.0,1,1,0.7522753,0.72441214,0.73183346,False,-0.0065102577
3R,24455519.0,24456519.0,Ta18_peak_18592_head,24456018.5,1,0,0.33745956,0.17286037,0.24482885,False,-0.010331124
3R,9991014.0,9992014.0,Ta18_peak_15598_head,9991514.0,1,0,0.051460717,0.0075104535,0.018619196,False,-0.010866389
3R,27619605.0,27620605.0,Ta18_peak_19304_head,27620104.5,1,0,0.042989105,0.034468193,0.025848519,False,-0.012880128
3R,26983179.0,26984179.0,Ta18_peak_19172_head,26983678.5,1,0,0.19574316,0.20171979,0.18287578,False,-0.0158557
3R,16686888.0,16687888.0,Ta18_peak_16966_head,16687388.0,1,0,0.018401325,0.02730364,0.0047260043,False,-0.018126478
3R,1058019.0,1059019.0,Ta18_peak_13964_merged,1058519.0,1,1,0.04240865,0.016980328,0.009365428,False,-0.02032906
3R,26753881.0,26754881.0,Ta18_peak_19112_head,26754380.5,1,0,0.05803512,0.030367663,0.018807454,False,-0.025393939
3R,15896710.0,15897710.0,Ta18_peak_16763_head,15897209.5,1,0,0.039842058,0.050174467,0.018902548,False,-0.026105717
3R,3584640.0,3585640.0,Ta18_peak_14434_head,3585139.5,1,0,0.028950587,0.069935076,0.022176832,False,-0.027266
3R,22289126.0,22290126.0,Ta18_peak_18142_head,22289626.0,1,0,0.31776914,0.17976294,0.2204629,False,-0.028303131
3R,3443075.0,3444075.0,Ta18_peak_14393_head,3443574.5,1,0,0.8512956,0.68346924,0.7363577,False,-0.031024694
3R,15635807.0,15636807.0,Ta18_peak_16690_head,15636306.5,1,0,0.32941607,0.6068345,0.4354198,False,-0.032705486
3R,11982134.0,11983134.0,Ta18_peak_15964_head,11982634.0,1,0,0.24042825,0.23096703,0.20205398,False,-0.033643663
3R,15877420.0,15878420.0,Ta18_peak_16754_head,15877919.5,1,0,0.09350693,0.5070745,0.2653217,False,-0.034969002
3R,22800402.0,22801402.0,Ta18_peak_18227_head,22800902.0,1,0,0.6202495,0.90830904,0.7284518,False,-0.035827458
3R,25087313.0,25088313.0,Ta18_peak_18729_head,25087812.5,1,0,0.38891685,0.37341058,0.3431257,False,-0.038038015
3R,16027508.0,16028508.0,Ta18_peak_16797_head,16028008.0,1,0,0.03216792,0.11466014,0.035365757,False,-0.03804827
3R,12004600.0,12005600.0,Ta18_peak_15971_head,12005100.0,1,0,0.14952956,0.26695764,0.15959989,False,-0.048643723
3R,24357845.0,24358845.0,Ta18_peak_18571_head,24358344.5,1,0,0.2590881,0.525579,0.342927,False,-0.04940653
3R,4790175.0,4791175.0,Ta18_peak_14620_head,4790674.5,1,0,0.08750009,0.024908293,0.0046100295,False,-0.051594164
3R,2330153.0,2331153.0,Ta18_peak_14173_head,2330652.5,1,0,0.8935421,0.75906414,0.7744339,False,-0.051869214
3R,3585172.0,3586172.0,Ta18_peak_14435_head,3585671.5,1,0,0.1249402,0.0806815,0.048581246,False,-0.054229606
3R,6287443.0,6288443.0,Ta18_peak_14903_head,6287942.5,1,0,0.23009893,0.75411975,0.4326392,False,-0.059470147
3R,18174202.0,18175202.0,Ta18_peak_17260_head,18174701.5,1,0,0.5664795,0.10379014,0.2719209,False,-0.063213944
3R,25335069.0,25336069.0,Ta18_peak_18786_head,25335569.0,1,0,0.059953485,0.21838923,0.073589064,False,-0.0655823
3R,2404655.0,2405655.0,Ta18_peak_14195_head,2405154.5,1,0,0.15298286,0.005842464,0.010174127,False,-0.069238536
3R,19866044.0,19867044.0,Ta18_peak_17642_head,19866544.0,1,0,0.08627723,0.14966787,0.04072733,False,-0.07724522
3R,1208351.0,1209351.0,Ta18_peak_13981_head,1208851.0,1,0,0.246608,0.36539245,0.22205909,False,-0.08394115
3R,19459897.0,19460897.0,Ta18_peak_17575_head,19460396.5,1,0,0.25804898,0.47103247,0.27488986,False,-0.08965087
3R,5033303.0,5034303.0,Ta18_peak_14658_head,5033803.0,1,0,0.0055899196,0.3255524,0.070541695,False,-0.09502947
3R,22889370.0,22890370.0,Ta18_peak_18245_head,22889869.5,1,0,0.7798737,0.6385252,0.612804,False,-0.09639543
3R,26767907.0,26768907.0,Ta18_peak_19114_head,26768406.5,1,0,0.38471806,0.44286522,0.30806655,False,-0.10572511
3R,12579171.0,12580171.0,Ta18_peak_16074_head,12579671.0,1,0,0.61237127,0.03997113,0.21868569,False,-0.1074855
