chrom,chromStart,chromEnd,name,mp,label1,label2,mel,yak,sim,correct,delta
3L,9594364.0,9595364.0,w501_peak_12331_merged,9594864.0,1,1,0.26109126,0.29124337,0.3850227,True,0.10885537
3L,1065704.0,1066704.0,w501_peak_10336_head,1066203.5,1,0,0.6391563,0.56552356,0.7103035,True,0.10796356
3L,14159546.0,14160546.0,w501_peak_13285_head,14160046.0,1,0,0.20463325,0.43572304,0.42795387,False,0.10777572
3L,4983443.0,4984443.0,w501_peak_11287_head,4983942.5,1,0,0.5001899,0.5277433,0.6210518,True,0.10708523
3L,728779.0,729779.0,w501_peak_10208_merged,729278.5,1,1,0.69119555,0.8796721,0.8924594,True,0.10702556
3L,17277625.0,17278625.0,w501_peak_14033_head,17278124.5,1,0,0.7219659,0.40297806,0.66806066,False,0.105588675
3L,58962.0,59962.0,w501_peak_9992_head,59462.0,1,0,0.47222936,0.5737211,0.62845343,True,0.10547823
3L,8787554.0,8788554.0,w501_peak_12137_head,8788053.5,1,0,0.6429317,0.4488547,0.6502699,True,0.10437673
3L,11600135.0,11601135.0,w501_peak_12852_head,11600634.5,1,0,0.347108,0.20971231,0.38050175,True,0.10209158
3L,21910759.0,21911759.0,w501_peak_15066_head,21911258.5,1,0,0.21521793,0.11044,0.26293302,True,0.10010405
3L,8252406.0,8253406.0,w501_peak_11987_head,8252905.5,1,0,0.5160749,0.5034609,0.6086388,True,0.09887093
3L,2424489.0,2425489.0,w501_peak_10672_head,2424988.5,1,0,0.30863625,0.42989647,0.46704197,True,0.09777561
3L,14480196.0,14481196.0,w501_peak_13362_head,14480696.0,1,0,0.26735133,0.07860207,0.26988608,True,0.096909374
3L,1117509.0,1118509.0,w501_peak_10357_head,1118009.0,1,0,0.65042096,0.35861766,0.6001925,False,0.095673144
3L,12080175.0,12081175.0,w501_peak_12945_head,12080674.5,1,0,0.054623183,0.042216644,0.1420956,True,0.09367568
3L,14942147.0,14943147.0,w501_peak_13453_head,14942647.0,1,0,0.6668839,0.8350343,0.8408265,True,0.08986741
3L,14111670.0,14112670.0,w501_peak_13279_head,14112169.5,1,0,0.6915532,0.44763604,0.6584932,False,0.0888986
3L,22261479.0,22262479.0,w501_peak_15132_head,22261979.0,1,0,0.51369005,0.34049478,0.5146207,True,0.08752829
3L,16533835.0,16534835.0,w501_peak_13839_head,16534335.0,1,0,0.3223532,0.47075137,0.48252591,True,0.08597362
3L,16784652.0,16785652.0,w501_peak_13921_head,16785152.0,1,0,0.45630336,0.09730718,0.36223748,False,0.0854322
3L,7590570.0,7591570.0,w501_peak_11831_head,7591069.5,1,0,0.53487617,0.5551783,0.62939084,True,0.08436358
3L,17543753.0,17544753.0,w501_peak_14102_head,17544252.5,1,0,0.34985763,0.7758556,0.6472017,False,0.0843451
3L,5465582.0,5466582.0,w501_peak_11388_head,5466082.0,1,0,0.45455533,0.32854438,0.47573334,True,0.084183484
3L,598661.0,599661.0,w501_peak_10167_merged,599160.5,1,1,0.531816,0.33435127,0.5172161,False,0.08413243
3L,10787988.0,10788988.0,w501_peak_12615_head,10788488.0,1,0,0.33564517,0.42114598,0.46002918,True,0.08163363
3L,9826134.0,9827134.0,w501_peak_12374_merged,9826633.5,1,1,0.41220906,0.19577573,0.3837322,False,0.07973981
3L,18451928.0,18452928.0,w501_peak_14288_head,18452427.5,1,0,0.6683053,0.7899594,0.8087128,True,0.079580486
3L,13576706.0,13577706.0,w501_peak_13200_head,13577205.5,1,0,0.28402165,0.21407741,0.32742032,True,0.078370795
3L,22304599.0,22305599.0,w501_peak_15140_head,22305098.5,1,0,0.43344542,0.46966848,0.52771026,True,0.07615331
3L,10444238.0,10445238.0,w501_peak_12528_head,10444738.0,1,0,0.22617944,0.45975646,0.41893312,False,0.075965166
3L,14531722.0,14532722.0,w501_peak_13376_head,14532221.5,1,0,0.6930373,0.7984427,0.8216877,True,0.0759477
3L,10310180.0,10311180.0,w501_peak_12481_head,10310680.0,1,0,0.20979054,0.23012105,0.2954548,True,0.075499
3L,5612474.0,5613474.0,w501_peak_11434_head,5612973.5,1,0,0.41536263,0.33479005,0.45045823,True,0.075381875
3L,9852337.0,9853337.0,w501_peak_12378_head,9852836.5,1,0,0.25699395,0.32865074,0.3679957,True,0.07517335
3L,8219757.0,8220757.0,w501_peak_11976_head,8220257.0,1,0,0.2559118,0.09888067,0.25208077,False,0.07468453
3L,2587778.0,2588778.0,w501_peak_10729_head,2588277.5,1,0,0.45968965,0.2322536,0.42001623,False,0.074044615
3L,1632584.0,1633584.0,w501_peak_10481_head,1633083.5,1,0,0.036206916,0.039584123,0.11020406,True,0.07230854
3L,14643758.0,14644758.0,w501_peak_13395_head,14644258.0,1,0,0.23160742,0.23582876,0.3040818,True,0.0703637
3L,3419807.0,3420807.0,w501_peak_10949_head,3420307.0,1,0,0.093808204,0.2787379,0.25625134,False,0.06997828
3L,7591993.0,7592993.0,w501_peak_11833_head,7592493.0,1,0,0.030805338,0.11876256,0.14475007,True,0.06996612
3L,9347181.0,9348181.0,w501_peak_12264_head,9347681.0,1,0,0.739653,0.7409902,0.81015176,True,0.06983012
3L,10600781.0,10601781.0,w501_peak_12583_head,10601281.0,1,0,0.4480278,0.4861615,0.5334879,True,0.066393256
3L,2684939.0,2685939.0,w501_peak_10761_head,2685438.5,1,0,0.41680554,0.56243473,0.55503744,False,0.06541729
3L,14943544.0,14944544.0,w501_peak_13455_head,14944043.5,1,0,0.64196134,0.6654861,0.7188925,True,0.0651688
3L,8611685.0,8612685.0,w501_peak_12092_head,8612184.5,1,0,0.24955353,0.4817499,0.43026164,False,0.064609915
3L,16323135.0,16324135.0,w501_peak_13789_head,16323635.0,1,0,0.4135309,0.41325197,0.4760821,True,0.062690675
3L,6580094.0,6581094.0,w501_peak_11620_head,6580593.5,1,0,0.37120488,0.5635178,0.52660245,False,0.059241116
3L,14254959.0,14255959.0,w501_peak_13301_head,14255459.0,1,0,0.11618007,0.15024088,0.19065014,True,0.057439655
3L,10584267.0,10585267.0,w501_peak_12575_head,10584766.5,1,0,0.732797,0.6033105,0.7249376,False,0.05688387
3L,16693663.0,16694663.0,w501_peak_13888_head,16694162.5,1,0,0.2165661,0.03393971,0.17868459,False,0.05343169
3L,10695698.0,10696698.0,w501_peak_12599_head,10696197.5,1,0,0.75004447,0.6788083,0.76732963,True,0.052903235
3L,13334932.0,13335932.0,w501_peak_13157_head,13335432.0,1,0,0.18280052,0.4272575,0.35752276,False,0.05249375
3L,2753990.0,2754990.0,w501_peak_10785_merged,2754489.5,1,1,0.43090037,0.47615957,0.5058602,True,0.052330256
3L,1188715.0,1189715.0,w501_peak_10378_head,1189214.5,1,0,0.43133658,0.5617685,0.5479342,False,0.051381648
3L,9168270.0,9169270.0,w501_peak_12216_head,9168770.0,1,0,0.25848702,0.24727227,0.3015565,True,0.04867685
3L,4676730.0,4677730.0,w501_peak_11253_head,4677229.5,1,0,0.7591984,0.8773937,0.86667234,False,0.048376262
3L,7384309.0,7385309.0,w501_peak_11787_head,7384809.0,1,0,0.056694232,0.08339074,0.1170014,True,0.04695891
3L,10791502.0,10792502.0,w501_peak_12618_head,10792002.0,1,0,0.39886913,0.4961004,0.492833,False,0.045348227
3L,10650212.0,10651212.0,w501_peak_12596_head,10650711.5,1,0,0.34727386,0.43027523,0.43393853,True,0.04516399
3L,4665917.0,4666917.0,w501_peak_11250_head,4666416.5,1,0,0.59839034,0.56533897,0.624599,True,0.042734325
3L,17284367.0,17285367.0,w501_peak_14035_head,17284866.5,1,0,0.20456135,0.13254774,0.21056874,True,0.042014197
3L,2442345.0,2443345.0,w501_peak_10682_head,2442844.5,1,0,0.078681655,0.18474258,0.17365125,False,0.041939124
3L,14420660.0,14421660.0,w501_peak_13340_head,14421159.5,1,0,0.2927407,0.29044467,0.3330843,True,0.041491598
3L,1819115.0,1820115.0,w501_peak_10524_head,1819614.5,1,0,0.7678153,0.8281723,0.8386709,True,0.04067713
3L,12835491.0,12836491.0,w501_peak_13070_head,12835991.0,1,0,0.34937152,0.3726659,0.40152487,True,0.040506154
3L,6315334.0,6316334.0,w501_peak_11569_head,6315833.5,1,0,0.58002394,0.49479195,0.5763677,False,0.03895974
3L,17579301.0,17580301.0,w501_peak_14119_head,17579801.0,1,0,0.34456056,0.4292385,0.42555386,False,0.038654327
3L,4617647.0,4618647.0,w501_peak_11239_head,4618147.0,1,0,0.083300225,0.2916619,0.22555895,False,0.03807789
3L,64269.0,65269.0,w501_peak_9993_merged,64768.5,1,1,0.36167663,0.32761347,0.38224345,True,0.0375984
3L,11032103.0,11033103.0,w501_peak_12698_head,11032603.0,1,0,0.34209666,0.3445973,0.38042492,True,0.037077934
3L,14065916.0,14066916.0,w501_peak_13274_head,14066415.5,1,0,0.20089607,0.017491587,0.14619817,False,0.037004337
3L,16133850.0,16134850.0,w501_peak_13737_head,16134350.0,1,0,0.3061804,0.0215676,0.20044935,False,0.036575347
3L,10465596.0,10466596.0,w501_peak_12535_head,10466096.0,1,0,0.2865358,0.24521376,0.30240476,True,0.036529988
3L,1014335.0,1015335.0,w501_peak_10321_head,1014835.0,1,0,0.051169265,0.02876887,0.07615931,True,0.036190245
3L,14647733.0,14648733.0,w501_peak_13399_head,14648233.0,1,0,0.49741244,0.39861965,0.4839841,False,0.035968065
3L,13547508.0,13548508.0,w501_peak_13190_head,13548007.5,1,0,0.6291571,0.6491895,0.6744811,True,0.035307825
3L,7666039.0,7667039.0,w501_peak_11860_head,7666539.0,1,0,0.115546405,0.2669437,0.22444472,False,0.033199668
3L,16749724.0,16750724.0,w501_peak_13905_head,16750223.5,1,0,0.43194434,0.9418765,0.7195437,False,0.032633305
3L,9861332.0,9862332.0,w501_peak_12380_head,9861831.5,1,0,0.31444165,0.53463954,0.45662865,False,0.03208807
3L,11015475.0,11016475.0,w501_peak_12688_head,11015975.0,1,0,0.4485421,0.38425454,0.4475714,False,0.03117308
3L,10410474.0,10411474.0,w501_peak_12507_head,10410974.0,1,0,0.4816505,0.70386374,0.6220698,False,0.02931267
3L,12682465.0,12683465.0,w501_peak_13042_head,12682965.0,1,0,0.66155565,0.7012793,0.71042186,True,0.029004395
3L,2275658.0,2276658.0,w501_peak_10609_head,2276157.5,1,0,0.488831,0.5154888,0.5308709,True,0.028711021
3L,10397026.0,10398026.0,w501_peak_12500_head,10397525.5,1,0,0.0388475,0.021246152,0.0585778,True,0.028530974
3L,12561333.0,12562333.0,w501_peak_13024_head,12561833.0,1,0,0.015279433,0.008923373,0.04049417,True,0.028392768
3L,9736943.0,9737943.0,w501_peak_12360_head,9737443.0,1,0,0.5399385,0.6127488,0.60449576,False,0.028152108
3L,4460350.0,4461350.0,w501_peak_11195_head,4460850.0,1,0,0.070619695,0.03791118,0.08195451,True,0.02768907
3L,795368.0,796368.0,w501_peak_10242_head,795868.0,1,0,0.030092292,0.03946484,0.062071662,True,0.027293097
3L,12443463.0,12444463.0,w501_peak_12997_head,12443962.5,1,0,0.41493237,0.078958265,0.27242783,False,0.025482506
3L,11263839.0,11264839.0,w501_peak_12762_head,11264339.0,1,0,0.6207154,0.5683333,0.61972165,False,0.025197268
3L,1759632.0,1760632.0,w501_peak_10511_head,1760131.5,1,0,0.06947359,0.026633913,0.07266331,True,0.024609558
3L,11006380.0,11007380.0,w501_peak_12685_head,11006880.0,1,0,0.17850602,0.13314468,0.18043038,True,0.024605036
3L,11059887.0,11060887.0,w501_peak_12705_head,11060386.5,1,0,0.138046,0.242436,0.21461433,False,0.024373323
3L,11228802.0,11229802.0,w501_peak_12749_head,11229301.5,1,0,0.71660656,0.81469554,0.78931874,False,0.023667693
3L,14293896.0,14294896.0,w501_peak_13311_head,14294396.0,1,0,0.08222997,0.24379031,0.18639565,False,0.023385495
3L,16762466.0,16763466.0,w501_peak_13909_head,16762966.0,1,0,0.06860538,0.11368646,0.112768,False,0.021622084
3L,10090648.0,10091648.0,w501_peak_12428_head,10091148.0,1,0,0.22825861,0.20054112,0.23469868,True,0.020298809
3L,16310549.0,16311549.0,w501_peak_13787_head,16311048.5,1,0,0.06549735,0.24633892,0.17587253,False,0.019954398
3L,17135933.0,17136933.0,w501_peak_13987_head,17136432.5,1,0,0.11054129,0.09507436,0.12240719,True,0.019599363
3L,6576531.0,6577531.0,w501_peak_11617_head,6577030.5,1,0,0.048985828,0.11060783,0.097950995,False,0.018154167
3L,7601429.0,7602429.0,w501_peak_11834_head,7601928.5,1,0,0.67079043,0.570316,0.63621795,False,0.015664697
3L,13525681.0,13526681.0,w501_peak_13183_merged,13526181.0,1,1,0.020253357,0.0123288175,0.030732451,True,0.0144413635
3L,5209733.0,5210733.0,w501_peak_11347_head,5210232.5,1,0,0.15338919,0.064194776,0.12310027,False,0.014308296
3L,12955302.0,12956302.0,w501_peak_13093_head,12955801.5,1,0,0.013978768,0.020679597,0.03092363,True,0.013594447
3L,5147768.0,5148768.0,w501_peak_11328_head,5148268.0,1,0,0.042469293,0.06581869,0.06757439,True,0.013430398
3L,436428.0,437428.0,w501_peak_10103_head,436927.5,1,0,0.55766386,0.64119875,0.61209446,False,0.012663186
3L,2333217.0,2334217.0,w501_peak_10632_head,2333716.5,1,0,0.30081812,0.4394217,0.38224298,False,0.012123048
3L,2460321.0,2461321.0,w501_peak_10692_head,2460821.0,1,0,0.30125302,0.1271269,0.22611393,False,0.011923969
3L,6593360.0,6594360.0,w501_peak_11622_head,6593860.0,1,0,0.19771495,0.18633638,0.20368417,True,0.011658505
3L,10524209.0,10525209.0,w501_peak_12556_head,10524708.5,1,0,0.027374825,0.039290383,0.044267762,True,0.010935158
3L,4369405.0,4370405.0,w501_peak_11177_head,4369904.5,1,0,0.42091665,0.582161,0.5123587,False,0.010819912
3L,3455222.0,3456222.0,w501_peak_10960_head,3455722.0,1,0,0.36269096,0.4860726,0.43417338,False,0.009791583
3L,2623482.0,2624482.0,w501_peak_10741_head,2623982.0,1,0,0.45904577,0.24389237,0.3611568,False,0.009687722
3L,1348682.0,1349682.0,w501_peak_10425_head,1349181.5,1,0,0.041900747,0.023669077,0.040658705,False,0.007873792
3L,16132254.0,16133254.0,w501_peak_13736_head,16132754.0,1,0,0.86693877,0.88270986,0.88050187,False,0.005677581
3L,16008779.0,16009779.0,w501_peak_13712_head,16009278.5,1,0,0.114342205,0.14905672,0.1361611,False,0.004461646
3L,2694011.0,2695011.0,w501_peak_10765_head,2694510.5,1,0,0.45653978,0.26556787,0.36427605,False,0.003222227
3L,213366.0,214366.0,w501_peak_10049_head,213866.0,1,0,0.44935626,0.46490875,0.4602903,False,0.0031577945
3L,17854898.0,17855898.0,w501_peak_14180_head,17855397.5,1,0,0.053644344,0.07948034,0.06905597,False,0.0024936274
3L,10148432.0,10149432.0,w501_peak_12441_head,10148932.0,1,0,0.62501794,0.66797006,0.64789563,False,0.0014016032
3L,7033204.0,7034204.0,w501_peak_11706_head,7033704.0,1,0,0.3391709,0.2861656,0.3137046,False,0.001036346
3L,13949341.0,13950341.0,w501_peak_13259_head,13949840.5,1,0,0.34224382,0.25473487,0.29853687,False,4.7534704e-05
3L,16371928.0,16372928.0,w501_peak_13801_head,16372427.5,1,0,0.0012992815,0.001590914,0.0011350564,False,-0.00031004136
3L,18148741.0,18149741.0,w501_peak_14205_head,18149240.5,1,0,0.9978442,0.9986274,0.9965463,False,-0.0016894937
3L,6169030.0,6170030.0,w501_peak_11551_head,6169529.5,1,0,0.55853456,0.5790974,0.566926,False,-0.0018899441
3L,9728291.0,9729291.0,w501_peak_12359_head,9728791.0,1,0,0.7967903,0.774513,0.78352624,False,-0.002125442
3L,17645599.0,17646599.0,w501_peak_14147_head,17646099.0,1,0,0.027848694,0.034865722,0.028556237,False,-0.0028009694
3L,7173977.0,7174977.0,w501_peak_11746_head,7174476.5,1,0,0.7743097,0.70921504,0.7380822,False,-0.0036802292
3L,278444.0,279444.0,w501_peak_10066_merged,278944.0,1,1,0.09424356,0.026101355,0.055467416,False,-0.0047050454
3L,10462450.0,10463450.0,w501_peak_12532_head,10462949.5,1,0,0.7376491,0.7264665,0.7272616,False,-0.004796207
3L,2591023.0,2592023.0,w501_peak_10731_head,2591523.0,1,0,0.45111737,0.40419832,0.42254838,False,-0.005109459
3L,2319939.0,2320939.0,w501_peak_10625_head,2320439.0,1,0,0.092383705,0.18955685,0.13564011,False,-0.0053301603
3L,4045179.0,4046179.0,w501_peak_11076_head,4045678.5,1,0,0.25482088,0.17754482,0.20875272,False,-0.007430136
3L,4013432.0,4014432.0,w501_peak_11069_head,4013932.0,1,0,0.08652488,0.17150487,0.12112895,False,-0.007885933
3L,11918786.0,11919786.0,w501_peak_12918_head,11919285.5,1,0,0.4492704,0.5934804,0.51300275,False,-0.008372664
3L,3394546.0,3395546.0,w501_peak_10940_head,3395046.0,1,0,0.23911305,0.22227216,0.22031036,False,-0.010382235
3L,13561410.0,13562410.0,w501_peak_13195_head,13561909.5,1,0,0.05886898,0.09263087,0.065116175,False,-0.010633752
3L,14756714.0,14757714.0,w501_peak_13424_head,14757213.5,1,0,0.14978458,0.03471813,0.079958625,False,-0.012292728
3L,10292541.0,10293541.0,w501_peak_12473_head,10293041.0,1,0,0.068341225,0.07796329,0.06085054,False,-0.012301721
3L,18460675.0,18461675.0,w501_peak_14291_head,18461175.0,1,0,0.07783926,0.19196731,0.11750547,False,-0.017397813
3L,1298299.0,1299299.0,w501_peak_10414_head,1298798.5,1,0,0.20840237,0.4320375,0.30272242,False,-0.01749751
3L,5668344.0,5669344.0,w501_peak_11450_head,5668843.5,1,0,0.017744951,0.06064257,0.021056265,False,-0.018137496
3L,2204755.0,2205755.0,w501_peak_10595_head,2205254.5,1,0,0.3971391,0.8561034,0.6080601,False,-0.018561125
3L,10790178.0,10791178.0,w501_peak_12617_head,10790677.5,1,0,0.17653278,0.1924108,0.16572435,False,-0.018747434
3L,14245545.0,14246545.0,w501_peak_13300_head,14246045.0,1,0,0.48758718,0.5152615,0.48264748,False,-0.018776834
3L,2099496.0,2100496.0,w501_peak_10570_head,2099996.0,1,0,0.77901363,0.7743665,0.75701314,False,-0.019676924
3L,10249470.0,10250470.0,w501_peak_12459_head,10249969.5,1,0,0.08223692,0.1268454,0.08367099,False,-0.020870179
3L,17854355.0,17855355.0,w501_peak_14179_head,17854854.5,1,0,0.5164601,0.3033012,0.38667223,False,-0.02320841
3L,13431874.0,13432874.0,w501_peak_13168_head,13432373.5,1,0,0.80793935,0.78329515,0.7706042,False,-0.02501303
3L,5538535.0,5539535.0,w501_peak_11405_head,5539035.0,1,0,0.19784728,0.13966963,0.14369783,False,-0.025060624
3L,11212630.0,11213630.0,w501_peak_12742_head,11213130.0,1,0,0.5817826,0.6538493,0.5903275,False,-0.02748847
3L,11920443.0,11921443.0,w501_peak_12919_head,11920943.0,1,0,0.056811206,0.258231,0.12930611,False,-0.028215006
3L,10117867.0,10118867.0,w501_peak_12434_head,10118367.0,1,0,0.675927,0.7314197,0.6749943,False,-0.028679073
3L,8862223.0,8863223.0,w501_peak_12153_head,8862722.5,1,0,0.52019083,0.7564144,0.60838884,False,-0.029913783
3L,2689808.0,2690808.0,w501_peak_10763_head,2690307.5,1,0,0.0848326,0.07027425,0.04550648,False,-0.03204694
3L,10111982.0,10112982.0,w501_peak_12433_head,10112482.0,1,0,0.3822945,0.2309091,0.27442047,False,-0.032181323
3L,2692189.0,2693189.0,w501_peak_10764_head,2692689.0,1,0,0.04865388,0.11980697,0.049690124,False,-0.0345403
3L,11951294.0,11952294.0,w501_peak_12930_head,11951794.0,1,0,0.20497404,0.121809036,0.123849146,False,-0.039542384
3L,16412427.0,16413427.0,w501_peak_13811_head,16412927.0,1,0,0.7189574,0.7404413,0.6875652,False,-0.042134166
3L,5862579.0,5863579.0,w501_peak_11495_head,5863078.5,1,0,0.44727573,0.52505076,0.44316185,False,-0.043001413
3L,3497812.0,3498812.0,w501_peak_10971_head,3498312.0,1,0,0.54750085,0.53137195,0.49415657,False,-0.04527983
3L,11212997.0,11213997.0,w501_peak_12743_head,11213496.5,1,0,0.5035721,0.6074575,0.5086031,False,-0.046911716
3L,4983973.0,4984973.0,w501_peak_11288_head,4984472.5,1,0,0.43795547,0.5864557,0.46310878,False,-0.049096823
3L,3801790.0,3802790.0,w501_peak_11038_head,3802290.0,1,0,0.02858442,0.23956242,0.08347166,False,-0.050601758
3L,13264230.0,13265230.0,w501_peak_13148_merged,13264729.5,1,1,0.5921218,0.6698525,0.5793125,False,-0.051674664
3L,4107464.0,4108464.0,w501_peak_11099_head,4107963.5,1,0,0.054075178,0.1764219,0.06340196,False,-0.05184658
3L,14942802.0,14943802.0,w501_peak_13454_head,14943302.0,1,0,0.51953655,0.64526993,0.5296489,False,-0.052754343
3L,8645332.0,8646332.0,w501_peak_12102_head,8645831.5,1,0,0.51556146,0.7242749,0.56584424,False,-0.05407393
