chrom,chromStart,chromEnd,name,mp,label1,label2,mel,yak,sim,correct,delta
X,2500944.0,2501944.0,w501_peak_25824_head,2501444.0,1,0,0.24503355,0.3325305,0.431003,True,0.14222097
X,126396.0,127396.0,w501_peak_25292_head,126895.5,1,0,0.2601971,0.06262618,0.3023888,True,0.14097714
X,10829169.0,10830169.0,w501_peak_27549_head,10829668.5,1,0,0.32775658,0.071241364,0.34013385,True,0.14063486
X,12836971.0,12837971.0,w501_peak_27981_head,12837471.0,1,0,0.15652308,0.055630147,0.24660122,True,0.14052461
X,8970267.0,8971267.0,w501_peak_27137_merged,8970767.0,1,1,0.0019461263,0.0014886028,0.14176188,True,0.14004453
X,1118041.0,1119041.0,w501_peak_25486_head,1118540.5,1,0,0.14420626,0.07557092,0.24843198,True,0.1385434
X,407696.0,408696.0,w501_peak_25335_head,408196.0,1,0,0.33305702,0.5756401,0.5902429,True,0.13589436
X,13018427.0,13019427.0,w501_peak_28017_head,13018926.5,1,0,0.3671289,0.25028193,0.4442635,True,0.13555807
X,10035075.0,10036075.0,w501_peak_27373_head,10035574.5,1,0,0.5088155,0.43244925,0.6042554,True,0.133623
X,10177916.0,10178916.0,w501_peak_27415_head,10178415.5,1,0,0.47342575,0.02064127,0.37743813,False,0.13040462
X,2921629.0,2922629.0,w501_peak_25901_head,2922129.0,1,0,0.2766821,0.09279187,0.31361806,True,0.12888107
X,4062938.0,4063938.0,w501_peak_26129_head,4063438.0,1,0,0.77951205,0.82825625,0.9320992,True,0.12821507
X,504730.0,505730.0,w501_peak_25359_head,505230.0,1,0,0.906243,0.7489462,0.954828,True,0.12723339
X,8039008.0,8040008.0,w501_peak_26935_head,8039508.0,1,0,0.33361942,0.4226245,0.5026504,True,0.12452841
X,19714586.0,19715586.0,w501_peak_29417_head,19715085.5,1,0,0.05143704,0.19124424,0.24415872,True,0.122818075
X,9509591.0,9510591.0,w501_peak_27249_head,9510091.0,1,0,0.6542002,0.38861114,0.6424983,False,0.12109262
X,8871829.0,8872829.0,w501_peak_27112_head,8872328.5,1,0,0.4717243,0.6215432,0.6659027,True,0.119268894
X,16821625.0,16822625.0,w501_peak_28765_head,16822124.5,1,0,0.10650239,0.14014189,0.23907211,True,0.11574997
X,18165502.0,18166502.0,w501_peak_29096_head,18166002.0,1,0,0.10160146,0.15705527,0.24474788,True,0.11541951
X,4367640.0,4368640.0,w501_peak_26182_head,4368140.0,1,0,0.19043778,0.41976336,0.42050707,True,0.11540651
X,9849245.0,9850245.0,w501_peak_27328_head,9849744.5,1,0,0.33625925,0.67044103,0.6187314,False,0.11538124
X,13456590.0,13457590.0,w501_peak_28124_head,13457089.5,1,0,0.40338176,0.7134488,0.6697957,False,0.1113804
X,14582808.0,14583808.0,w501_peak_28343_head,14583308.0,1,0,0.36591634,0.33553374,0.4605621,True,0.109837055
X,3107216.0,3108216.0,w501_peak_25945_head,3107715.5,1,0,0.05621033,0.02529715,0.14901799,True,0.10826425
X,17713399.0,17714399.0,w501_peak_28997_head,17713899.0,1,0,0.2626499,0.21829174,0.34847,True,0.107999176
X,3600311.0,3601311.0,w501_peak_26051_head,3600810.5,1,0,0.89611226,0.67679834,0.8943669,False,0.10791165
X,17015825.0,17016825.0,w501_peak_28822_head,17016324.5,1,0,0.5242834,0.25897548,0.49916905,False,0.107539594
X,19472230.0,19473230.0,w501_peak_29366_head,19472729.5,1,0,0.13203444,0.20714577,0.2767807,True,0.107190594
X,10728923.0,10729923.0,w501_peak_27521_head,10729422.5,1,0,0.0043549035,0.03414325,0.12632045,True,0.10707137
X,12799128.0,12800128.0,w501_peak_27973_head,12799627.5,1,0,0.040896773,0.006357194,0.13033676,True,0.10670978
X,12870663.0,12871663.0,w501_peak_27988_head,12871163.0,1,0,0.12283505,0.5479745,0.44204813,False,0.10664335
X,17729031.0,17730031.0,w501_peak_28998_head,17729531.0,1,0,0.6802142,0.45316234,0.67156315,False,0.10487485
X,12041977.0,12042977.0,w501_peak_27796_head,12042477.0,1,0,0.2504371,0.32670063,0.39182428,True,0.10325542
X,13548280.0,13549280.0,w501_peak_28141_head,13548779.5,1,0,0.28467724,0.45116934,0.46353093,True,0.09560764
X,4442208.0,4443208.0,w501_peak_26188_head,4442707.5,1,0,0.5888067,0.6695117,0.7245026,True,0.09534341
X,7985956.0,7986956.0,w501_peak_26923_head,7986455.5,1,0,0.22061972,0.086893044,0.24818543,True,0.094429046
X,9120184.0,9121184.0,w501_peak_27181_head,9120684.0,1,0,0.33859545,0.16697593,0.3439679,True,0.09118223
X,18568923.0,18569923.0,w501_peak_29194_head,18569423.0,1,0,0.8860748,0.54575384,0.8062832,False,0.09036887
X,11440330.0,11441330.0,w501_peak_27673_head,11440829.5,1,0,0.9287984,0.74250203,0.9251948,False,0.089544594
X,2274675.0,2275675.0,w501_peak_25763_head,2275175.0,1,0,0.13521568,0.54332983,0.4279675,False,0.08869472
X,324213.0,325213.0,w501_peak_25312_head,324713.0,1,0,0.11527685,0.25412866,0.27332443,True,0.088621676
X,7825579.0,7826579.0,w501_peak_26893_head,7826079.0,1,0,0.98758954,0.59012127,0.8774683,False,0.088612854
X,12908698.0,12909698.0,w501_peak_27993_head,12909197.5,1,0,0.57227266,0.97054887,0.85741884,False,0.08600807
X,10317553.0,10318553.0,w501_peak_27445_head,10318052.5,1,0,0.44598857,0.47263905,0.5443422,True,0.08502841
X,17373109.0,17374109.0,w501_peak_28910_head,17373609.0,1,0,0.9665747,0.73864436,0.93706346,False,0.08445394
X,9279294.0,9280294.0,w501_peak_27204_head,9279793.5,1,0,0.83995736,0.65649307,0.8324638,False,0.08423859
X,17636443.0,17637443.0,w501_peak_28979_merged,17636942.5,1,1,0.0684398,0.065519884,0.15075248,True,0.083772644
X,1334705.0,1335705.0,w501_peak_25542_merged,1335205.0,1,1,0.8399751,0.8557287,0.9308963,True,0.08304441
X,20562913.0,20563913.0,w501_peak_29603_head,20563412.5,1,0,0.040360536,0.021618292,0.11370538,True,0.082715966
X,6608720.0,6609720.0,w501_peak_26680_head,6609220.0,1,0,0.43681166,0.31964582,0.4603873,True,0.082158566
X,10546165.0,10547165.0,w501_peak_27486_head,10546664.5,1,0,0.17441566,0.10275676,0.21903634,True,0.08045013
X,18869434.0,18870434.0,w501_peak_29264_head,18869933.5,1,0,0.057118647,0.20816913,0.21307181,True,0.080427915
X,18693873.0,18694873.0,w501_peak_29234_head,18694372.5,1,0,0.67450035,0.17846891,0.5059384,False,0.07945377
X,16692522.0,16693522.0,w501_peak_28734_head,16693021.5,1,0,0.39771697,0.45920002,0.5068947,True,0.078436196
X,19456729.0,19457729.0,w501_peak_29362_head,19457228.5,1,0,0.50827295,0.1574644,0.41117096,False,0.078302294
X,19575177.0,19576177.0,w501_peak_29380_head,19575677.0,1,0,0.6786296,0.8543202,0.8444931,False,0.07801819
X,5962870.0,5963870.0,w501_peak_26507_head,5963369.5,1,0,0.16490641,0.21077485,0.26556104,True,0.0777204
X,19555413.0,19556413.0,w501_peak_29379_head,19555912.5,1,0,0.47581354,0.539188,0.5849721,True,0.077471316
X,11559794.0,11560794.0,w501_peak_27689_head,11560293.5,1,0,0.15842147,0.5285374,0.419813,False,0.07633358
X,15419211.0,15420211.0,w501_peak_28503_head,15419711.0,1,0,0.32269984,0.09259086,0.28311452,False,0.075469166
X,16721752.0,16722752.0,w501_peak_28745_head,16722252.0,1,0,0.051937595,0.0077463835,0.10114328,True,0.07130129
X,129514.0,130514.0,w501_peak_25294_head,130014.0,1,0,0.38248637,0.11253396,0.31859043,False,0.07108027
X,13068448.0,13069448.0,w501_peak_28036_head,13068947.5,1,0,0.65602034,0.3556845,0.57676625,False,0.07091385
X,19506734.0,19507734.0,w501_peak_29372_head,19507233.5,1,0,0.82368857,0.82760555,0.89640534,True,0.07075828
X,18660223.0,18661223.0,w501_peak_29224_head,18660723.0,1,0,0.09247485,0.076454654,0.15476765,True,0.070302896
X,1854090.0,1855090.0,w501_peak_25656_head,1854589.5,1,0,0.39399117,0.3423473,0.43755782,True,0.06938857
X,15859493.0,15860493.0,w501_peak_28583_head,15859992.5,1,0,0.27622092,0.21437477,0.31409052,True,0.06879267
X,5605597.0,5606597.0,w501_peak_26427_head,5606097.0,1,0,0.31556192,0.20565298,0.3290901,True,0.06848264
X,1629696.0,1630696.0,w501_peak_25604_head,1630195.5,1,0,0.16909686,0.07424431,0.19014426,True,0.06847367
X,3292989.0,3293989.0,w501_peak_25974_head,3293488.5,1,0,0.9611572,0.82636607,0.9600376,False,0.066275954
X,2257173.0,2258173.0,w501_peak_25754_head,2257672.5,1,0,0.11181609,0.077003464,0.15987656,True,0.06546678
X,16496089.0,16497089.0,w501_peak_28694_head,16496589.0,1,0,0.020666357,0.058429718,0.10154346,True,0.061995417
X,17498344.0,17499344.0,w501_peak_28942_head,17498844.0,1,0,0.5452575,0.31102598,0.4883938,False,0.06025207
X,7765429.0,7766429.0,w501_peak_26878_head,7765929.0,1,0,0.16732371,0.46063069,0.36967638,False,0.0556992
X,3461998.0,3462998.0,w501_peak_26032_head,3462498.0,1,0,0.062409263,0.104057096,0.13822682,True,0.054993644
X,17543288.0,17544288.0,w501_peak_28960_head,17543787.5,1,0,0.021590551,0.03672999,0.083486386,True,0.054326113
X,3571879.0,3572879.0,w501_peak_26049_head,3572379.0,1,0,0.87879187,0.67286587,0.8291937,False,0.053364873
X,12046027.0,12047027.0,w501_peak_27798_head,12046526.5,1,0,0.7717297,0.3814275,0.6298041,False,0.053225458
X,15947715.0,15948715.0,w501_peak_28596_head,15948214.5,1,0,0.6046036,0.32706982,0.5182225,False,0.052385807
X,16582345.0,16583345.0,w501_peak_28707_head,16582845.0,1,0,0.14760485,0.6756634,0.46184188,False,0.050207734
X,9486286.0,9487286.0,w501_peak_27242_head,9486785.5,1,0,0.14653736,0.09239952,0.16948994,True,0.050021492
X,10560984.0,10561984.0,w501_peak_27493_head,10561483.5,1,0,0.5423029,0.32466868,0.48310772,False,0.04962191
X,19798648.0,19799648.0,w501_peak_29437_head,19799147.5,1,0,0.28292885,0.08180651,0.23192775,False,0.04956007
X,3242288.0,3243288.0,w501_peak_25963_head,3242788.0,1,0,0.021072863,0.12181461,0.119940996,False,0.04849726
X,10304298.0,10305298.0,w501_peak_27442_head,10304798.0,1,0,0.08396032,0.089398324,0.13499203,True,0.04831271
X,4086439.0,4087439.0,w501_peak_26130_head,4086938.5,1,0,0.9057988,0.9255586,0.96319526,True,0.047516525
X,1897932.0,1898932.0,w501_peak_25670_head,1898432.0,1,0,0.86361307,0.9833692,0.9701321,False,0.046640992
X,12360227.0,12361227.0,w501_peak_27870_head,12360726.5,1,0,0.0028550092,0.003615012,0.04753933,True,0.04430432
X,12038595.0,12039595.0,w501_peak_27795_head,12039095.0,1,0,0.061015505,0.043043096,0.09326386,True,0.041234557
X,17438192.0,17439192.0,w501_peak_28928_head,17438691.5,1,0,0.9191853,0.75517976,0.8779583,False,0.040775776
X,9382151.0,9383151.0,w501_peak_27225_head,9382651.0,1,0,0.1533703,0.48885915,0.3615909,False,0.040476173
X,14163180.0,14164180.0,w501_peak_28252_head,14163680.0,1,0,0.20961358,0.3004427,0.29538175,False,0.040353626
X,13492913.0,13493913.0,w501_peak_28133_head,13493412.5,1,0,0.57068545,0.18196452,0.41482747,False,0.038502485
X,962040.0,963040.0,w501_peak_25451_head,962539.5,1,0,0.24815436,0.6965209,0.51024914,False,0.037911505
X,5601308.0,5602308.0,w501_peak_26425_head,5601807.5,1,0,0.5844762,0.7073896,0.6836712,False,0.037738264
X,77647.0,78647.0,w501_peak_25282_head,78147.0,1,0,0.029332215,0.033622637,0.06824101,True,0.036763582
X,18008757.0,18009757.0,w501_peak_29063_head,18009256.5,1,0,0.10913153,0.05728871,0.11949561,True,0.03628549
X,2820532.0,2821532.0,w501_peak_25879_head,2821031.5,1,0,0.48504934,0.3769622,0.46720344,False,0.036197662
X,13042937.0,13043937.0,w501_peak_28028_head,13043436.5,1,0,0.4513303,0.4087987,0.46611613,True,0.03605163
X,9927147.0,9928147.0,w501_peak_27344_head,9927647.0,1,0,0.14456224,0.1120948,0.16213721,True,0.033808693
X,5705893.0,5706893.0,w501_peak_26450_head,5706393.0,1,0,0.97204936,0.88306826,0.9608121,False,0.033253312
X,508487.0,509487.0,w501_peak_25360_head,508987.0,1,0,0.07492756,0.048966568,0.09507387,True,0.03312681
X,15760648.0,15761648.0,w501_peak_28564_head,15761147.5,1,0,0.21659668,0.124623984,0.20114197,False,0.03053163
X,19713675.0,19714675.0,w501_peak_29416_head,19714175.0,1,0,0.06670097,0.11736446,0.122033045,True,0.030000329
X,11589405.0,11590405.0,w501_peak_27694_head,11589904.5,1,0,0.07808788,0.2914788,0.21226873,False,0.027485386
X,3400887.0,3401887.0,w501_peak_26016_head,3401387.0,1,0,0.0121648405,0.0010240932,0.033686135,True,0.027091667
X,19460459.0,19461459.0,w501_peak_29363_head,19460959.0,1,0,0.24784361,0.4621403,0.38208142,False,0.027089477
X,13883544.0,13884544.0,w501_peak_28192_head,13884043.5,1,0,0.1285434,0.0057615545,0.09389476,False,0.02674228
X,11488195.0,11489195.0,w501_peak_27678_head,11488695.0,1,0,0.3453726,0.36541155,0.38167253,True,0.026280463
X,9934311.0,9935311.0,w501_peak_27347_head,9934811.0,1,0,0.19649693,0.023814827,0.13583907,False,0.025683194
X,19299456.0,19300456.0,w501_peak_29339_head,19299956.0,1,0,0.9843062,0.9472966,0.9902862,True,0.024484754
X,6255484.0,6256484.0,w501_peak_26577_head,6255984.0,1,0,0.2311812,0.06573781,0.17036541,False,0.021905899
X,1144402.0,1145402.0,w501_peak_25492_head,1144901.5,1,0,0.061278917,0.049144205,0.07674723,True,0.021535672
X,17920546.0,17921546.0,w501_peak_29039_head,17921046.0,1,0,0.022986641,0.07252799,0.06922058,False,0.021463264
