chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
3R,30176021.0,30177021.0,2057_peak_20069_head,30176520.5,1,0,0.25105548,0.27491432,0.3361981,True,0.07321319
3R,5705596.0,5706596.0,2057_peak_15087_head,5706095.5,1,0,0.119742274,0.074131295,0.1685896,True,0.07165282
3R,22049832.0,22050832.0,2057_peak_18418_head,22050332.0,1,0,0.16295858,0.11181804,0.20855163,True,0.07116333
3R,21045356.0,21046356.0,2057_peak_18169_head,21045856.0,1,0,0.0065324376,0.013819921,0.08059356,True,0.07041738
3R,22255097.0,22256097.0,2057_peak_18452_head,22255597.0,1,0,0.21503828,0.2245054,0.2863735,True,0.066601664
3R,5078908.0,5079908.0,2057_peak_14922_head,5079408.0,1,0,0.64346695,0.30250862,0.5385152,False,0.06552744
3R,13500197.0,13501197.0,2057_peak_16609_head,13500696.5,1,0,0.929121,0.8854726,0.9722393,True,0.06494254
3R,21892088.0,21893088.0,2057_peak_18372_head,21892587.5,1,0,0.88450366,0.9185663,0.96551704,True,0.06398207
3R,16352457.0,16353457.0,2057_peak_17224_head,16352956.5,1,0,0.715517,0.59334075,0.71629584,True,0.061867
3R,17297083.0,17298083.0,2057_peak_17366_head,17297583.0,1,0,0.2947845,0.4813243,0.4465464,False,0.058492035
3R,29893705.0,29894705.0,2057_peak_20010_head,29894204.5,1,0,0.17011976,0.12053038,0.20304619,True,0.057721123
3R,8413519.0,8414519.0,2057_peak_15553_head,8414019.0,1,0,0.8518116,0.8931759,0.92864007,True,0.056146324
3R,10986214.0,10987214.0,2057_peak_16109_head,10986714.0,1,0,0.4795619,0.78364867,0.6815807,False,0.049975455
3R,16538622.0,16539622.0,2057_peak_17256_head,16539122.0,1,0,0.68021023,0.60601485,0.6918353,True,0.048722744
3R,27498670.0,27499670.0,2057_peak_19539_head,27499170.0,1,0,0.8659978,0.97139436,0.96647334,False,0.047777295
3R,24075801.0,24076801.0,2057_peak_18842_head,24076300.5,1,0,0.42881003,0.31823984,0.4212759,False,0.04775098
3R,10032010.0,10033010.0,2057_peak_15927_head,10032510.0,1,0,0.44072318,0.67923456,0.60304534,False,0.0430665
3R,31345114.0,31346114.0,2057_peak_20312_head,31345613.5,1,0,0.44059435,0.83648086,0.6787741,False,0.040236533
3R,21159652.0,21160652.0,2057_peak_18204_head,21160152.0,1,0,0.027753556,0.03474158,0.07140788,True,0.04016031
3R,25081094.0,25082094.0,2057_peak_19053_head,25081593.5,1,0,0.7352574,0.6395115,0.72575104,False,0.038366556
3R,24670040.0,24671040.0,2057_peak_18976_head,24670540.0,1,0,0.067403845,0.5339405,0.33763722,False,0.036965042
3R,12049675.0,12050675.0,2057_peak_16345_head,12050174.5,1,0,0.44135237,0.49951392,0.5062831,True,0.03584996
3R,27870048.0,27871048.0,2057_peak_19623_head,27870547.5,1,0,0.66511434,0.649455,0.693042,True,0.035757303
3R,31237059.0,31238059.0,2057_peak_20280_head,31237559.0,1,0,0.33472514,0.15006946,0.27608675,False,0.03368944
3R,22675466.0,22676466.0,2057_peak_18552_head,22675965.5,1,0,0.6712397,0.6581239,0.69794637,True,0.033264577
3R,11925295.0,11926295.0,2057_peak_16315_head,11925795.0,1,0,0.21106434,0.29455018,0.2854195,False,0.032612234
3R,9745929.0,9746929.0,2057_peak_15854_head,9746429.0,1,0,0.014114244,0.010013481,0.042944554,True,0.030880691
3R,8886714.0,8887714.0,2057_peak_15647_head,8887214.0,1,0,0.040852107,0.30885395,0.2055167,False,0.03066367
3R,27158945.0,27159945.0,2057_peak_19493_head,27159445.0,1,0,0.03825869,0.007924022,0.04960278,True,0.026511423
3R,30967154.0,30968154.0,2057_peak_20218_head,30967654.0,1,0,0.95174533,0.92356807,0.96320075,True,0.025544047
3R,26557211.0,26558211.0,2057_peak_19365_head,26557710.5,1,0,0.02818169,0.0031356467,0.03752905,True,0.021870382
3R,23567684.0,23568684.0,2057_peak_18705_head,23568184.0,1,0,0.9626734,0.9435302,0.972667,True,0.019565165
3R,31855932.0,31856932.0,2057_peak_20409_head,31856431.5,1,0,0.049715925,0.060750704,0.074601404,True,0.01936809
3R,28313861.0,28314861.0,2057_peak_19691_head,28314360.5,1,0,0.91582227,0.88563436,0.9198736,True,0.01914525
3R,31095610.0,31096610.0,2057_peak_20249_head,31096110.0,1,0,0.92709506,0.9701301,0.9656592,False,0.01704663
3R,6395636.0,6396636.0,2057_peak_15214_head,6396136.0,1,0,0.113882296,0.14474632,0.14346296,False,0.014148653
3R,5909785.0,5910785.0,2057_peak_15129_head,5910284.5,1,0,0.40734157,0.32141837,0.3778974,False,0.013517439
3R,30474476.0,30475476.0,2057_peak_20139_head,30474975.5,1,0,0.43955153,0.37106848,0.418537,False,0.013226986
3R,29393963.0,29394963.0,2057_peak_19908_head,29394463.0,1,0,0.39723057,0.85147315,0.6362341,False,0.011882246
3R,11324052.0,11325052.0,2057_peak_16166_head,11324551.5,1,0,0.9760115,0.99741566,0.9906102,False,0.003896594
3R,27027347.0,27028347.0,2057_peak_19461_head,27027847.0,1,0,0.01945623,0.0048288805,0.015500825,False,0.003358269
3R,14930497.0,14931497.0,2057_peak_16944_head,14930997.0,1,0,0.8198978,0.7700994,0.7978764,False,0.0028778315
3R,27064173.0,27065173.0,2057_peak_19467_head,27064672.5,1,0,0.24157478,0.03658164,0.14134052,False,0.0022623092
3R,30164801.0,30165801.0,2057_peak_20065_head,30165300.5,1,0,0.0010524653,0.0010233432,0.0029483947,True,0.0019104904
3R,29730944.0,29731944.0,2057_peak_19964_head,29731444.0,1,0,0.0006676236,0.0004666083,0.0019356939,True,0.0013685779
3R,24116553.0,24117553.0,2057_peak_18856_head,24117052.5,1,0,0.042867422,0.022579823,0.033244275,False,0.000520654
3R,7972893.0,7973893.0,2057_peak_15472_merged,7973392.5,1,1,0.011106678,0.014360851,0.012743239,False,9.474345e-06
3R,11139760.0,11140760.0,2057_peak_16131_head,11140259.5,1,0,0.9872563,0.9845537,0.9856749,False,-0.00023007393
3R,28273756.0,28274756.0,2057_peak_19685_head,28274255.5,1,0,0.6700408,0.8693013,0.76892006,False,-0.0007510185
3R,19663094.0,19664094.0,2057_peak_17878_head,19663594.0,1,0,0.01665258,0.00794905,0.0071000275,False,-0.005200788
3R,30313274.0,30314274.0,2057_peak_20109_head,30313774.0,1,0,0.9697001,0.95832294,0.9572389,False,-0.0067726374
3R,24580623.0,24581623.0,2057_peak_18949_head,24581123.0,1,0,0.9682152,0.97265154,0.96365386,False,-0.006779492
3R,9702902.0,9703902.0,2057_peak_15848_head,9703402.0,1,0,0.978488,0.96093667,0.96262074,False,-0.0070916414
3R,11726607.0,11727607.0,2057_peak_16263_head,11727107.0,1,0,0.024257163,0.011437242,0.008919486,False,-0.008927717
3R,24741105.0,24742105.0,2057_peak_18985_head,24741605.0,1,0,0.01782817,0.16431074,0.079323635,False,-0.011745818
3R,8433216.0,8434216.0,2057_peak_15558_head,8433716.0,1,0,0.97670037,0.9047643,0.9270729,False,-0.013659477
3R,4962449.0,4963449.0,2057_peak_14871_merged,4962949.0,1,1,0.2699055,0.23844144,0.24028459,False,-0.013888866
3R,8738297.0,8739297.0,2057_peak_15613_head,8738797.0,1,0,0.04531931,0.005041631,0.010233314,False,-0.014947156
3R,5515840.0,5516840.0,2057_peak_15034_head,5516340.0,1,0,0.030263303,0.034769718,0.017309899,False,-0.015206611
3R,21328615.0,21329615.0,2057_peak_18262_head,21329114.5,1,0,0.7433656,0.13504753,0.4213489,False,-0.017857641
3R,26297100.0,26298100.0,2057_peak_19300_head,26297599.5,1,0,0.09451069,0.11489612,0.08603088,False,-0.018672526
3R,31421677.0,31422677.0,2057_peak_20322_head,31422176.5,1,0,0.088739365,0.06925495,0.05953887,False,-0.019458286
3R,6656194.0,6657194.0,2057_peak_15268_head,6656693.5,1,0,0.01877118,0.15848067,0.06683632,False,-0.02178961
3R,5303556.0,5304556.0,2057_peak_14982_head,5304055.5,1,0,0.94631207,0.62229294,0.76025885,False,-0.02404362
3R,17378423.0,17379423.0,2057_peak_17379_head,17378922.5,1,0,0.39464638,0.39723685,0.36954215,False,-0.026399463
3R,29081697.0,29082697.0,2057_peak_19841_head,29082197.0,1,0,0.55679923,0.7579869,0.63001555,False,-0.027377546
3R,6532843.0,6533843.0,2057_peak_15250_head,6533342.5,1,0,0.85284525,0.9048009,0.849603,False,-0.029220045
3R,27414877.0,27415877.0,2057_peak_19530_head,27415376.5,1,0,0.8366114,0.7961675,0.7867685,False,-0.029620945
3R,21847260.0,21848260.0,2057_peak_18353_head,21847759.5,1,0,0.09775833,0.13458428,0.08488941,False,-0.03128189
3R,31160899.0,31161899.0,2057_peak_20265_head,31161398.5,1,0,0.52915996,0.8388417,0.651952,False,-0.03204882
3R,15136527.0,15137527.0,2057_peak_16984_head,15137026.5,1,0,0.07829076,0.15083499,0.081556715,False,-0.03300616
3R,31879184.0,31880184.0,2057_peak_20418_head,31879683.5,1,0,0.8911772,0.8084058,0.81610155,False,-0.033689976
3R,14085172.0,14086172.0,2057_peak_16746_head,14085672.0,1,0,0.97374064,0.87878716,0.89034593,False,-0.035917997
3R,12539304.0,12540304.0,2057_peak_16429_head,12539803.5,1,0,0.7111115,0.8544492,0.74465257,False,-0.03812778
3R,18978281.0,18979281.0,2057_peak_17726_head,18978781.0,1,0,0.07595896,0.019888619,0.008690372,False,-0.039233416
3R,8277466.0,8278466.0,2057_peak_15528_head,8277966.0,1,0,0.10209059,0.2476513,0.1351276,False,-0.039743334
3R,29410164.0,29411164.0,2057_peak_19911_head,29410664.0,1,0,0.982939,0.9881527,0.9456914,False,-0.039854467
3R,21556787.0,21557787.0,2057_peak_18292_head,21557287.0,1,0,0.6851754,0.22738048,0.4134126,False,-0.042865366
3R,16315182.0,16316182.0,2057_peak_17215_head,16315682.0,1,0,0.32764632,0.29496065,0.26540914,False,-0.045894355
3R,26823371.0,26824371.0,2057_peak_19414_head,26823870.5,1,0,0.32101023,0.2685672,0.24521944,False,-0.04956928
3R,19139949.0,19140949.0,2057_peak_17774_head,19140449.0,1,0,0.94945824,0.7559957,0.8025331,False,-0.050193846
3R,26644200.0,26645200.0,2057_peak_19374_head,26644699.5,1,0,0.046988647,0.11316231,0.028506663,False,-0.051568817
3R,11390257.0,11391257.0,2057_peak_16182_head,11390757.0,1,0,0.58193666,0.45150176,0.46390742,False,-0.0528118
3R,27520169.0,27521169.0,2057_peak_19542_head,27520669.0,1,0,0.052287467,0.16695939,0.056484554,False,-0.05313888
3R,22279673.0,22280673.0,2057_peak_18459_head,22280173.0,1,0,0.16051315,0.09481107,0.07142591,False,-0.0562362
3R,28674459.0,28675459.0,2057_peak_19750_head,28674959.0,1,0,0.85984147,0.8771747,0.8090345,False,-0.059473574
3R,28220919.0,28221919.0,2057_peak_19677_head,28221419.0,1,0,0.7463721,0.9685344,0.79746807,False,-0.05998516
3R,14677495.0,14678495.0,2057_peak_16869_head,14677995.0,1,0,0.08676157,0.41233838,0.18374711,False,-0.06580286
3R,11733590.0,11734590.0,2057_peak_16266_head,11734090.0,1,0,0.5635816,0.1239691,0.27667382,False,-0.06710151
3R,10965674.0,10966674.0,2057_peak_16102_head,10966173.5,1,0,0.5870577,0.87305534,0.64920896,False,-0.08084756
3R,15872859.0,15873859.0,2057_peak_17098_merged,15873358.5,1,1,0.043253142,0.19416368,0.034762293,False,-0.083946116
3R,15611057.0,15612057.0,2057_peak_17062_head,15611557.0,1,0,0.9560192,0.9912513,0.88919556,False,-0.084439695
3R,5897370.0,5898370.0,2057_peak_15123_head,5897869.5,1,0,0.91097546,0.8009353,0.7708563,False,-0.08509904
3R,28545625.0,28546625.0,2057_peak_19722_head,28546125.0,1,0,0.2855908,0.6327679,0.37119725,False,-0.08798209
3R,25753476.0,25754476.0,2057_peak_19187_head,25753975.5,1,0,0.0465965,0.2030519,0.03497852,False,-0.08984567
3R,26353055.0,26354055.0,2057_peak_19317_head,26353554.5,1,0,0.6450431,0.62029475,0.5404434,False,-0.09222549
3R,6060533.0,6061533.0,2057_peak_15152_head,6061033.0,1,0,0.57887715,0.4418983,0.41786548,False,-0.09252223
3R,24983236.0,24984236.0,2057_peak_19026_head,24983736.0,1,0,0.3099545,0.25781175,0.18091498,False,-0.10296814
3R,23103275.0,23104275.0,2057_peak_18623_head,23103775.0,1,0,0.614007,0.76944923,0.58813536,False,-0.10359275
3R,28675896.0,28676896.0,2057_peak_19751_head,28676396.0,1,0,0.108037636,0.50614715,0.18625335,False,-0.120839044
3R,10237081.0,10238081.0,2057_peak_15980_head,10237581.0,1,0,0.1435248,0.14514925,0.015142415,False,-0.12919462
3R,14544944.0,14545944.0,2057_peak_16840_head,14545444.0,1,0,0.27656454,0.27923235,0.14241694,False,-0.13548149
3R,11962261.0,11963261.0,2057_peak_16323_head,11962761.0,1,0,0.75204664,0.9724621,0.7183871,False,-0.14386725
3R,13601993.0,13602993.0,2057_peak_16626_head,13602492.5,1,0,0.112029806,0.3100661,0.048331004,False,-0.16271694
3R,28374932.0,28375932.0,2057_peak_19706_head,28375431.5,1,0,0.944202,0.9759654,0.79468477,False,-0.16539896
3R,26849751.0,26850751.0,2057_peak_19421_head,26850250.5,1,0,0.43042165,0.5814077,0.3268196,False,-0.17909509
3R,11827972.0,11828972.0,2057_peak_16296_head,11828471.5,1,0,0.5003719,0.500956,0.32013452,False,-0.18052942
3R,6208170.0,6209170.0,2057_peak_15181_head,6208669.5,1,0,0.43092614,0.6468793,0.35819805,False,-0.18070471
3R,14389984.0,14390984.0,2057_peak_16810_head,14390484.0,1,0,0.30641586,0.36141643,0.15006877,False,-0.18384735
3R,11826239.0,11827239.0,2057_peak_16294_head,11826739.0,1,0,0.8810397,0.7818328,0.64199644,False,-0.18943983
3R,18118077.0,18119077.0,2057_peak_17537_head,18118577.0,1,0,0.78189737,0.93683165,0.6656979,False,-0.19366664
3R,7717967.0,7718967.0,2057_peak_15412_head,7718467.0,1,0,0.6948378,0.8645823,0.574707,False,-0.20500308
3R,16191944.0,16192944.0,2057_peak_17168_head,16192443.5,1,0,0.4163529,0.31925535,0.15932554,False,-0.20847857
3R,26773570.0,26774570.0,2057_peak_19400_merged,26774069.5,1,1,0.5336892,0.6626381,0.38064423,False,-0.21751943
3R,30560313.0,30561313.0,2057_peak_20161_head,30560812.5,1,0,0.07525929,0.5790232,0.09011418,False,-0.23702705
3R,12043505.0,12044505.0,2057_peak_16344_head,12044005.0,1,0,0.8635009,0.8609714,0.624549,False,-0.23768717
3R,29787280.0,29788280.0,2057_peak_19983_head,29787779.5,1,0,0.117950484,0.4716155,0.05352401,False,-0.24125898
3R,13999629.0,14000629.0,2057_peak_16718_head,14000129.0,1,0,0.64668703,0.6312243,0.35080197,False,-0.28815368
3R,15861257.0,15862257.0,2057_peak_17096_head,15861757.0,1,0,0.6549662,0.70880574,0.37791434,False,-0.30397162
3R,24183193.0,24184193.0,2057_peak_18868_head,24183692.5,1,0,0.6526335,0.45191893,0.24139388,False,-0.31088233
3R,17731155.0,17732155.0,2057_peak_17447_head,17731655.0,1,0,0.54556376,0.21134993,0.06626734,False,-0.3121895
3R,19681598.0,19682598.0,2057_peak_17883_head,19682097.5,1,0,0.55768216,0.39818197,0.16502848,False,-0.31290358
