chrom,chromStart,chromEnd,name,mp,label1,label2,sim,yak,mel,correct,delta
2L,8353447.0,8354447.0,2057_peak_1744_head,8353947.0,1,0,9.05969e-06,3.1780735e-06,0.00010440938,True,9.82905e-05
2L,11591456.0,11592456.0,2057_peak_2406_merged,11591956.0,1,1,0.006557188,0.024152411,0.0126102995,False,-0.0027444996
2L,4978740.0,4979740.0,2057_peak_1033_head,4979240.0,1,0,0.9960633,0.9963542,0.9914499,False,-0.0047588944
2L,12285935.0,12286935.0,2057_peak_2534_head,12286434.5,1,0,0.15158415,0.09235808,0.11718049,False,-0.0047906265
2L,13036784.0,13037784.0,2057_peak_2682_head,13037284.0,1,0,0.22350265,0.16101976,0.18387727,False,-0.00838393
2L,11570204.0,11571204.0,2057_peak_2402_head,11570704.0,1,0,0.17973399,0.13227375,0.14704856,False,-0.0089553
2L,768683.0,769683.0,2057_peak_169_head,769183.0,1,0,0.08218454,0.0834701,0.069708556,False,-0.013118759
2L,1385827.0,1386827.0,2057_peak_301_head,1386327.0,1,0,0.52625346,0.4565525,0.47341895,False,-0.017984033
2L,789672.0,790672.0,2057_peak_172_head,790171.5,1,0,0.37881333,0.48798224,0.41244927,False,-0.0209485
2L,15574645.0,15575645.0,2057_peak_3178_head,15575145.0,1,0,0.27750006,0.38553962,0.31039986,False,-0.021119982
2L,12445747.0,12446747.0,2057_peak_2567_head,12446247.0,1,0,0.113462135,0.36556697,0.21744852,False,-0.022066042
2L,13327890.0,13328890.0,2057_peak_2758_head,13328390.0,1,0,0.50440425,0.54674166,0.49989727,False,-0.025675684
2L,6641303.0,6642303.0,2057_peak_1372_merged,6641802.5,1,1,0.05605534,0.049111232,0.017900554,False,-0.03468273
2L,7136354.0,7137354.0,2057_peak_1472_head,7136853.5,1,0,0.24761541,0.70077,0.43762892,False,-0.036563784
2L,10073477.0,10074477.0,2057_peak_2141_head,10073976.5,1,0,0.3548103,0.14442766,0.21266548,False,-0.036953494
2L,3665264.0,3666264.0,2057_peak_772_head,3665763.5,1,0,0.29074344,0.35325512,0.28464028,False,-0.037359
2L,3261470.0,3262470.0,2057_peak_693_head,3261969.5,1,0,0.14859673,0.41174793,0.23730126,False,-0.042871088
2L,8672692.0,8673692.0,2057_peak_1822_head,8673192.0,1,0,0.16098446,0.29900712,0.18644866,False,-0.043547124
2L,7645678.0,7646678.0,2057_peak_1573_head,7646178.0,1,0,0.25935188,0.065773465,0.11748575,False,-0.04507692
2L,3134133.0,3135133.0,2057_peak_669_head,3134633.0,1,0,0.52991235,0.5099081,0.469101,False,-0.050809205
2L,10364041.0,10365041.0,2057_peak_2193_head,10364540.5,1,0,0.55176073,0.22482449,0.32992765,False,-0.058364958
2L,13343987.0,13344987.0,2057_peak_2764_head,13344486.5,1,0,0.4241065,0.611255,0.4571901,False,-0.060490668
2L,7964495.0,7965495.0,2057_peak_1639_merged,7964995.0,1,1,0.80709016,0.8800802,0.7821514,False,-0.061433792
2L,1023300.0,1024300.0,2057_peak_222_head,1023800.0,1,0,0.13260198,0.11444572,0.058794037,False,-0.06472981
2L,11759295.0,11760295.0,2057_peak_2427_head,11759794.5,1,0,0.6158479,0.5215582,0.5025218,False,-0.06618124
2L,8569418.0,8570418.0,2057_peak_1799_head,8569917.5,1,0,0.78991973,0.9419913,0.7994471,False,-0.06650841
2L,5644071.0,5645071.0,2057_peak_1174_head,5644570.5,1,0,0.9354009,0.9231051,0.84978265,False,-0.07947034
2L,4627367.0,4628367.0,2057_peak_954_head,4627866.5,1,0,0.25642505,0.35402906,0.22041962,False,-0.084807426
2L,14634997.0,14635997.0,2057_peak_3050_merged,14635497.0,1,1,0.41490608,0.7040492,0.47006747,False,-0.089410216
2L,14119215.0,14120215.0,2057_peak_2921_head,14119714.5,1,0,0.81610405,0.93249846,0.7722807,False,-0.10202056
2L,4941133.0,4942133.0,2057_peak_1021_head,4941632.5,1,0,0.08435752,0.34126878,0.1097314,False,-0.103081755
2L,13611382.0,13612382.0,2057_peak_2826_head,13611882.0,1,0,0.5158888,0.4307783,0.36894935,False,-0.104384184
2L,14443432.0,14444432.0,2057_peak_2992_head,14443931.5,1,0,0.62041485,0.28450722,0.3453368,False,-0.10712424
2L,9391496.0,9392496.0,2057_peak_1976_head,9391996.0,1,0,0.5442565,0.46591884,0.39786613,False,-0.107221544
2L,5185020.0,5186020.0,2057_peak_1087_head,5185520.0,1,0,0.019857986,0.26450467,0.015335633,False,-0.12684569
2L,4083630.0,4084630.0,2057_peak_844_head,4084130.0,1,0,0.787456,0.5995143,0.55553526,False,-0.13794988
2L,13536089.0,13537089.0,2057_peak_2811_head,13536589.0,1,0,0.34851962,0.23472254,0.15088613,False,-0.14073496
2L,6882629.0,6883629.0,2057_peak_1418_head,6883128.5,1,0,0.13565148,0.3988446,0.11279413,False,-0.1544539
2L,3399985.0,3400985.0,2057_peak_718_head,3400485.0,1,0,0.5994941,0.6671057,0.46242848,False,-0.1708714
2L,2543793.0,2544793.0,2057_peak_535_head,2544293.0,1,0,0.5735308,0.7853719,0.5007677,False,-0.17868364
2L,7394881.0,7395881.0,2057_peak_1519_head,7395380.5,1,0,0.3034377,0.7122083,0.31520817,False,-0.19261482
2L,15145123.0,15146123.0,2057_peak_3129_head,15145623.0,1,0,0.61126006,0.23771504,0.21400473,False,-0.2104828
2L,3471936.0,3472936.0,2057_peak_739_merged,3472436.0,1,1,0.23546574,0.2785674,0.046130136,False,-0.21088643
2L,4878573.0,4879573.0,2057_peak_1003_head,4879073.0,1,0,0.577113,0.7514916,0.39296338,False,-0.2713389
2L,11536963.0,11537963.0,2057_peak_2400_head,11537463.0,1,0,0.74440134,0.97105926,0.49415433,False,-0.36357594
